R1_input,R2_input,R1_top,R2_top,R1_bot,R2_bot
crRNA2491:366-388_intron_8_dist5p_343_dist3p_10,688.506450819324,709.060463321619,729.711950883538,632.12056184875,817.02789418419,719.445425452743
crRNA2492:369-391_intron_8_dist5p_346_dist3p_7,493.985078500642,471.321443493434,563.027737601425,467.589780508527,555.711074367122,568.69585840965
crRNA2493:372-394_intron_8_dist5p_349_dist3p_4,381.078796809763,401.563455666545,415.940528876483,360.118520449491,331.687941640183,430.331412734207
crRNA2494:375-397_intron_8_dist5p_352_dist3p_1,423.757221517593,488.55201350341,353.795446227085,403.947442063551,498.413471005798,481.986581758939
crRNA2495:376-398_intron_8_dist5p_353_dist3p_0,505.238540651404,439.323485125774,427.820655217815,480.495091973352,446.576647423004,448.71694545297
crRNA2496:379-401_intron_8_dist5p_356_dist3p_-3,562.906354187379,563.725399812856,515.296553780905,569.595226752777,564.543599016279,617.190633772571
crRNA2497:382-404_intron_8_dist5p_359_dist3p_-6,482.541353569057,518.685013712205,417.481970053079,398.701529770505,529.585864834738,555.834211529157
crRNA2498:385-407_intron_8_dist5p_362_dist3p_-9,486.902307433421,466.238874554972,497.04108628957,503.832147153195,444.351520662003,532.18728905111
crRNA2499:388-410_intron_8_dist5p_365_dist3p_-12,699.909489266277,704.620880152943,659.98475127052,696.509434644512,777.032623290103,692.122913810225
crRNA2500:391-413_intron_8_dist5p_368_dist3p_-15,577.753822100187,518.031504980486,468.077847920241,466.827647689879,551.508958387163,590.639245461058
crRNA2501:394-416_intron_8_dist5p_371_dist3p_-18,654.946223526292,699.049515400061,654.413092032769,707.399012909992,709.807651672161,680.009086052665
crRNA2502:397-419_intron_8_dist5p_374_dist3p_-21,562.307441313111,593.532051138602,660.473010550356,659.467146642268,580.892814859428,624.494175436728
crRNA2503:30-52_intron_9_dist5p_7_dist3p_1889,284.548521463525,260.666766567608,299.559738879921,295.787697565249,247.487156541342,273.903756801182
crRNA2504:33-55_intron_9_dist5p_10_dist3p_1886,306.959473181392,343.402506134196,272.079609366648,273.000760582042,362.489530508874,348.609299942639
crRNA2505:36-58_intron_9_dist5p_13_dist3p_1883,462.424061544103,473.31483883603,459.23028643968,507.213977402183,529.568759535274,510.761987984622
crRNA2506:39-61_intron_9_dist5p_16_dist3p_1880,540.526445694958,557.483235723283,522.251730759781,606.699882365423,506.367350231871,417.483319671612
crRNA2507:42-64_intron_9_dist5p_19_dist3p_1877,523.295299718089,542.927998027934,597.770165114927,602.595401984163,513.410554935302,517.042801656019
crRNA2508:45-67_intron_9_dist5p_22_dist3p_1874,521.617108612618,628.579212586861,564.846248616227,505.039102691428,656.105642500588,578.322740898222
crRNA2509:48-70_intron_9_dist5p_25_dist3p_1871,649.89529405948,749.711534488935,650.78911976023,617.900488845536,764.874349124347,828.376712333858
crRNA2510:51-73_intron_9_dist5p_28_dist3p_1868,529.801332660037,517.940258086747,542.817154190057,558.621306922261,584.527256487815,584.273720025104
crRNA2511:54-76_intron_9_dist5p_31_dist3p_1865,479.001853125112,439.179774611896,406.516240651846,492.110346544174,504.393913916143,466.037517493305
crRNA2512:57-79_intron_9_dist5p_34_dist3p_1862,610.061719185153,545.635066435373,554.865790312243,507.523875438282,544.989403427052,655.102492312791
crRNA2513:60-82_intron_9_dist5p_37_dist3p_1859,559.515988754772,550.687661175113,639.646331843674,562.112660433268,643.653957805869,643.463796081939
crRNA2514:63-85_intron_9_dist5p_40_dist3p_1856,602.742746083145,559.83337675874,556.56227833613,563.068792985979,673.351113895777,661.093487747349
crRNA2515:66-88_intron_9_dist5p_43_dist3p_1853,677.660605246183,697.682361996595,704.97914839909,665.509591993133,675.486547562937,707.82935091416
crRNA2516:69-91_intron_9_dist5p_46_dist3p_1850,608.285780822265,680.945641277056,643.360304799185,603.170222261777,721.910831620995,700.671667187969
crRNA2517:72-94_intron_9_dist5p_49_dist3p_1847,700.354494566273,707.136025482429,752.05345117357,696.202369124653,693.326389105802,740.208128284357
crRNA2518:75-97_intron_9_dist5p_52_dist3p_1844,409.74121641098,384.097435102872,343.679322990139,322.181969596157,401.034938636663,410.041735416679
crRNA2519:104-126_intron_9_dist5p_81_dist3p_1815,343.067886954918,291.062038652233,299.07413735623,369.69787317183,346.089117877427,344.456662882968
crRNA2520:109-131_intron_9_dist5p_86_dist3p_1810,409.857976669898,486.419097215098,421.110302863101,379.677441753929,538.731179715871,554.341952553161
crRNA2521:114-136_intron_9_dist5p_91_dist3p_1805,208.569625201122,171.428129160307,205.424403125001,179.102384453167,168.889755254007,197.821884836877
crRNA2522:119-141_intron_9_dist5p_96_dist3p_1800,583.927179341998,612.156105826485,529.379296243863,593.906772615395,569.719513941833,574.945239991915
crRNA2523:124-146_intron_9_dist5p_101_dist3p_1795,617.266146447006,597.893966237628,539.419507076884,547.415840748064,668.405631888576,680.594205646332
crRNA2524:149-171_intron_9_dist5p_126_dist3p_1770,722.571554050901,676.625575726889,663.859793608243,659.69354262461,735.7440133016,839.440314581729
crRNA2525:1768-1790_intron_9_dist5p_1745_dist3p_151,471.564014238891,407.057965951563,436.775465153399,445.018034996834,352.613288427157,385.269540831612
crRNA2526:1793-1815_intron_9_dist5p_1770_dist3p_126,144.659886093916,130.254138143582,226.547823001867,168.367296321914,130.663279366888,133.92529426797
crRNA2527:1818-1840_intron_9_dist5p_1795_dist3p_101,461.010895083179,471.695911907559,489.530045849259,524.114233311088,545.773586832082,544.227450814157
crRNA2528:1823-1845_intron_9_dist5p_1800_dist3p_96,441.847059813189,473.200287230158,399.554700428204,467.048935302382,467.245795157592,452.977455562711
crRNA2529:1828-1850_intron_9_dist5p_1805_dist3p_91,527.782199913492,610.273067523854,556.455063587897,451.500540471154,510.401736725034,553.018803400803
crRNA2530:1833-1855_intron_9_dist5p_1810_dist3p_86,262.516400440804,266.872307795347,281.239545925959,262.64795505608,247.512011864721,325.026472077464
crRNA2531:1838-1860_intron_9_dist5p_1815_dist3p_81,337.237374633116,377.232111258049,392.879382864267,340.016827158739,356.197370354482,430.210563779543
crRNA2532:1843-1865_intron_9_dist5p_1820_dist3p_76,391.400843888025,328.659517838834,319.264670120513,345.491549978859,359.770550663142,341.764396682532
crRNA2533:1848-1870_intron_9_dist5p_1825_dist3p_71,445.803610131678,393.229503085248,415.560073303374,417.238300847128,449.105994067862,473.349974522095
crRNA2534:1853-1875_intron_9_dist5p_1830_dist3p_66,602.985965311714,550.594640928824,582.67983271544,632.31066098086,594.845949996931,492.722674773422
crRNA2535:1858-1880_intron_9_dist5p_1835_dist3p_61,626.815774553937,631.586748975583,585.810816240333,540.380229419903,580.779194203184,613.133700975536
crRNA2536:1861-1883_intron_9_dist5p_1838_dist3p_58,673.659562075697,690.150127261457,691.766738190271,655.139383073863,638.929076523372,715.84695515692
crRNA2537:1864-1886_intron_9_dist5p_1841_dist3p_55,852.753583484276,782.602052401381,819.033610620785,853.492301302515,908.07897163363,872.035304810696
crRNA2538:1867-1889_intron_9_dist5p_1844_dist3p_52,498.939059440026,508.877099505679,426.116810842235,483.496656143439,564.433853631134,482.700654813842
crRNA2539:1870-1892_intron_9_dist5p_1847_dist3p_49,419.772136329453,476.709965553783,412.047167098836,437.098729499183,519.307386113216,421.718736862174
crRNA2540:1873-1895_intron_9_dist5p_1850_dist3p_46,528.097902169249,610.458881315067,641.17204813847,546.528409998144,614.980524636848,621.207383571593
crRNA2541:1876-1898_intron_9_dist5p_1853_dist3p_43,649.803396328364,622.625431146701,553.688054402668,677.007873755681,743.226015846093,624.377301037112
crRNA2542:1879-1901_intron_9_dist5p_1856_dist3p_40,544.558826901043,540.431282193719,586.794179998271,635.96344578696,557.988154236749,618.76221230994
crRNA2543:1882-1904_intron_9_dist5p_1859_dist3p_37,595.855965156823,635.993958192859,420.096241855502,548.948999939882,653.97968605577,510.831199388794
crRNA2544:1885-1907_intron_9_dist5p_1862_dist3p_34,590.146016551503,566.733507506044,577.793935891315,583.735441110694,601.139041960655,572.395548335865
crRNA2545:1888-1910_intron_9_dist5p_1865_dist3p_31,547.489465067171,595.98446658512,418.966215731386,465.428997605413,540.065639291706,525.463176052539
crRNA2546:1891-1913_intron_9_dist5p_1868_dist3p_28,426.46710882965,416.50061056767,412.497406741504,410.825768412969,422.656356197646,425.888624934789
crRNA2547:1894-1916_intron_9_dist5p_1871_dist3p_25,409.781862611275,423.712361988318,462.893083476884,456.897722045504,492.96417979958,471.231831783926
crRNA2548:1897-1919_intron_9_dist5p_1874_dist3p_22,538.760255511966,505.186568211978,530.12152534541,463.519924848851,553.868060326659,588.218931541202
crRNA2549:1900-1922_intron_9_dist5p_1877_dist3p_19,710.428424691509,676.219288994595,632.881883391956,714.19329906914,779.338276522783,744.740911753177
crRNA2550:1903-1925_intron_9_dist5p_1880_dist3p_16,533.373853050902,532.932658263091,505.921141125003,515.45673002873,548.690548696141,546.144624497403
crRNA2551:1906-1928_intron_9_dist5p_1883_dist3p_13,644.466184259315,678.494042727469,618.188949708509,558.284181652048,660.241336701671,607.82127353514
crRNA2553:1912-1934_intron_9_dist5p_1889_dist3p_7,537.786102081394,512.459139249058,438.894192666719,534.529156268622,539.601830325562,561.672515673327
crRNA2554:1915-1937_intron_9_dist5p_1892_dist3p_4,433.494661448967,427.919352632127,420.501696999644,418.499054474435,475.395836543353,513.950271951919
crRNA2555:1918-1940_intron_9_dist5p_1895_dist3p_1,409.372767947927,362.169599162159,346.277344908465,351.63564704937,377.336354793372,467.746479439253
crRNA2556:1919-1941_intron_9_dist5p_1896_dist3p_0,466.120583679444,533.770177919031,454.420405844324,433.454066895009,535.813736312929,478.891813328362
crRNA2557:1922-1944_intron_9_dist5p_1899_dist3p_-3,504.863688164845,574.250829543012,469.756817614076,481.036433302176,585.034630086629,521.770246705149
crRNA2558:1925-1947_intron_9_dist5p_1902_dist3p_-6,465.783040944909,566.702985174554,613.342649946355,501.020440075562,594.226876321665,540.12562644842
crRNA2559:1928-1950_intron_9_dist5p_1905_dist3p_-9,595.762207599399,598.551874324934,559.494142531533,591.615672313746,609.022538719807,585.152969423837
crRNA2560:1931-1953_intron_9_dist5p_1908_dist3p_-12,598.105874928539,660.527908201924,680.145122030389,658.060456162226,702.073932991234,652.085421627546
crRNA2561:1934-1956_intron_9_dist5p_1911_dist3p_-15,483.37934876959,546.263317889118,487.670583257976,548.755513399596,531.524260572297,529.341627526292
crRNA2562:1937-1959_intron_9_dist5p_1914_dist3p_-18,789.751480263956,743.164028446998,763.620427740811,835.07649889689,871.751882416088,803.299533551722
crRNA2563:1940-1962_intron_9_dist5p_1917_dist3p_-21,705.700362129367,758.188221868205,698.525524490153,676.729574166149,706.390932399127,745.447626588023
crRNA2564:2-24_intron_10_dist5p_-21_dist3p_1014,521.296257153575,484.459988784516,435.687012133545,435.05982709329,528.606081069697,532.723867087661
crRNA2565:5-27_intron_10_dist5p_-18_dist3p_1011,496.181062869981,495.600643046191,472.125862236832,428.332739398206,493.207591023638,481.703212483981
crRNA2566:8-30_intron_10_dist5p_-15_dist3p_1008,556.32310755213,642.114146879016,576.847511124909,596.419738556139,697.554766345266,767.540049875173
crRNA2567:11-33_intron_10_dist5p_-12_dist3p_1005,598.239580466068,537.211656566496,538.088365422691,657.077218084011,631.985711597596,599.093943476249
crRNA2568:14-36_intron_10_dist5p_-9_dist3p_1002,444.995327153034,413.334954062182,454.851351206751,501.704267252503,479.482811972972,446.482176494753
crRNA2569:63-85_intron_10_dist5p_40_dist3p_953,441.081270256274,385.538507692716,310.618105487625,392.268784392177,385.847935315606,415.355127917552
crRNA2570:66-88_intron_10_dist5p_43_dist3p_950,465.083259968697,500.976784632752,484.32054881649,522.591325849224,550.986897670727,441.378910552671
crRNA2571:69-91_intron_10_dist5p_46_dist3p_947,528.550454410583,558.946397377935,467.41427175039,536.602152636346,662.287379629979,564.332387267295
crRNA2572:72-94_intron_10_dist5p_49_dist3p_944,917.129536299032,924.593326071903,816.453436562444,795.257786007514,837.274509975274,825.810465901559
crRNA2573:75-97_intron_10_dist5p_52_dist3p_941,717.489131775051,802.085576839837,699.294922099781,793.163291127227,690.080305451235,701.667610926707
crRNA2574:78-100_intron_10_dist5p_55_dist3p_938,505.394512975773,564.792912360224,600.826309042431,555.131152063462,558.852471758565,612.308181122492
crRNA2575:81-103_intron_10_dist5p_58_dist3p_935,688.717982792111,668.545587661722,661.268943280594,677.327251992411,688.244984407693,707.165223690751
crRNA2576:84-106_intron_10_dist5p_61_dist3p_932,642.495568648793,622.350599484868,601.592928136314,652.342591591115,614.232987689055,699.326276782317
crRNA2577:89-111_intron_10_dist5p_66_dist3p_927,586.445231610825,644.063594287929,615.965542533184,705.509705601157,716.638028306347,587.535012523284
crRNA2578:94-116_intron_10_dist5p_71_dist3p_922,815.687983817932,931.18473535306,744.424043651595,688.313017993774,932.461373550411,916.811061598534
crRNA2579:99-121_intron_10_dist5p_76_dist3p_917,672.733315051021,582.524301696098,664.932110127668,602.716435959571,625.571454583327,666.944137061574
crRNA2580:104-126_intron_10_dist5p_81_dist3p_912,643.469603715529,614.288563057342,688.867227391349,622.234124552557,590.111617905121,785.453067648407
crRNA2581:109-131_intron_10_dist5p_86_dist3p_907,751.978212022712,803.559947521064,647.369061724824,845.729277609225,826.317735948101,724.323445428642
crRNA2582:114-136_intron_10_dist5p_91_dist3p_902,434.575880470913,463.849009573391,471.2392075565,459.011664856071,459.175517673431,392.210634500712
crRNA2583:119-141_intron_10_dist5p_96_dist3p_897,532.197619236707,461.965718936471,484.38115233696,497.924264739106,502.15005798228,652.373836832115
crRNA2584:124-146_intron_10_dist5p_101_dist3p_892,587.281700272616,576.536947199736,594.89766036631,607.347932017794,570.356800634606,595.989206846551
crRNA2585:149-171_intron_10_dist5p_126_dist3p_867,609.192016033441,588.038956568402,546.357768945652,564.790391934846,604.959526297012,646.630747362876
crRNA2586:915-937_intron_10_dist5p_892_dist3p_101,356.65801607228,314.526014658694,387.863934588744,315.619387588963,344.075515491616,391.51370318945
crRNA2587:920-942_intron_10_dist5p_897_dist3p_96,244.206427985505,246.462358870766,296.929915514556,260.651159520826,322.93251190112,284.033143029356
crRNA2589:930-952_intron_10_dist5p_907_dist3p_86,325.769847011326,297.142700843584,282.009235972955,328.36580011235,305.948711892991,319.871395518207
crRNA2590:935-957_intron_10_dist5p_912_dist3p_81,427.370226981116,420.429754871284,442.984555461895,404.250926915539,419.262958439026,439.5260892727
crRNA2591:940-962_intron_10_dist5p_917_dist3p_76,487.978696902569,408.140505149654,409.818726495924,449.453915306541,402.354552866082,477.120094272884
crRNA2592:945-967_intron_10_dist5p_922_dist3p_71,620.65499555891,659.31035936159,653.507882641274,696.98344566771,622.25937902392,640.469391630617
crRNA2593:950-972_intron_10_dist5p_927_dist3p_66,660.525456495116,653.110148435798,623.704247340696,611.928461771546,651.075954113627,701.8650854492
crRNA2594:955-977_intron_10_dist5p_932_dist3p_61,590.396596689291,590.308294841717,566.575592576717,542.363657284184,584.482443489538,632.613727027607
crRNA2595:958-980_intron_10_dist5p_935_dist3p_58,455.867988561246,434.517780024974,424.377261760928,358.545762305793,398.770972250978,465.626121758345
crRNA2596:961-983_intron_10_dist5p_938_dist3p_55,587.158730979474,513.032304386755,452.727140123486,488.463820491341,572.698034775853,608.190025499481
crRNA2597:985-1007_intron_10_dist5p_962_dist3p_31,324.182989957753,310.822793994207,344.259384273803,308.414998276728,282.387968576706,337.690134273127
crRNA2598:988-1010_intron_10_dist5p_965_dist3p_28,203.266935165549,257.046153336115,228.358375551497,218.83250565925,227.161167608913,250.002132329658
crRNA2599:991-1013_intron_10_dist5p_968_dist3p_25,209.669466975614,211.281673003546,212.386086059852,171.924776270477,185.7802793141,226.503738303168
crRNA2600:994-1016_intron_10_dist5p_971_dist3p_22,271.217269418342,194.399613911666,215.125243849183,239.896006832348,231.597754318101,270.399496615926
crRNA2601:997-1019_intron_10_dist5p_974_dist3p_19,123.49551334258,116.493837560422,124.7656973985,95.8315732866752,88.34472819946,104.111915252506
crRNA2603:1031-1053_intron_10_dist5p_1008_dist3p_-15,484.787019358304,506.973451907528,515.734455505308,463.588474207136,490.048338689553,552.00715027659
crRNA2604:1034-1056_intron_10_dist5p_1011_dist3p_-18,757.817502386741,763.150941857226,764.296849522468,695.213467110154,706.659392304738,804.492347035384
crRNA2605:1037-1059_intron_10_dist5p_1014_dist3p_-21,1361.41974601572,1314.60503455544,1177.64346853443,1280.51715462472,1370.9977454551,1480.52837896861
crRNA2606:20-42_intron_11_dist5p_-3_dist3p_1351,344.059860717616,319.310924540339,370.364725136541,285.942409865435,347.791655293761,377.250823397764
crRNA2607:23-45_intron_11_dist5p_0_dist3p_1348,466.253567932497,419.766291341907,456.2067310762,428.207531299709,449.353574732578,447.816515493363
crRNA2608:24-46_intron_11_dist5p_1_dist3p_1347,394.635922720999,324.19743486099,296.226252444053,370.858946020494,415.274009768768,382.09327665231
crRNA2609:27-49_intron_11_dist5p_4_dist3p_1344,253.309240640251,285.358273997817,361.109240382435,326.867576306149,351.78712243044,340.234614687003
crRNA2610:36-58_intron_11_dist5p_13_dist3p_1335,294.562162384737,194.056276773642,219.229839494935,241.635198467121,220.051164192501,274.104830652932
crRNA2611:39-61_intron_11_dist5p_16_dist3p_1332,357.37606201108,416.452976164954,376.744134440058,365.216507667354,415.3837291231,388.281054228906
crRNA2612:42-64_intron_11_dist5p_19_dist3p_1329,509.612589406414,433.553451754657,418.091669421659,492.962984622429,446.174669448865,449.204643555532
crRNA2613:45-67_intron_11_dist5p_22_dist3p_1326,527.042948362141,547.226009224225,536.728591449943,523.393510024997,622.21295387829,605.746187852138
crRNA2614:48-70_intron_11_dist5p_25_dist3p_1323,542.127974746548,633.672677908293,525.091341980309,554.918224291006,683.778497875096,662.950471691371
crRNA2615:51-73_intron_11_dist5p_28_dist3p_1320,639.109325770942,708.255080550588,681.609034557696,816.905359579605,726.08104655113,694.567744076528
crRNA2616:54-76_intron_11_dist5p_31_dist3p_1317,712.778951290059,727.911539111416,999.707399085711,891.064554420659,464.208749346277,464.815178985733
crRNA2617:57-79_intron_11_dist5p_34_dist3p_1314,818.921291783354,900.876785868662,1247.55162289827,1277.18700690753,522.71914540234,488.9957838357
crRNA2618:60-82_intron_11_dist5p_37_dist3p_1311,591.841225073979,703.097050017258,1145.62089181073,1098.48920497955,425.395940377316,308.932458691871
crRNA2619:63-85_intron_11_dist5p_40_dist3p_1308,649.96308961565,537.346133970018,543.190716220364,655.061704461609,607.321727993503,571.10124706745
crRNA2620:66-88_intron_11_dist5p_43_dist3p_1305,540.909514430166,641.936982662782,543.042376761618,548.863791169355,641.645368819495,562.024168486215
crRNA2621:69-91_intron_11_dist5p_46_dist3p_1302,759.074584488148,896.203884845035,784.766216455319,966.29121569101,883.181692388574,672.754971784824
crRNA2622:72-94_intron_11_dist5p_49_dist3p_1299,547.172636710695,544.833957833411,563.305948335451,541.082072485633,636.61337596271,596.152545520007
crRNA2623:75-97_intron_11_dist5p_52_dist3p_1296,778.342986643203,773.110570095924,784.716417144606,848.48950623483,860.862958869389,833.576201394185
crRNA2624:78-100_intron_11_dist5p_55_dist3p_1293,562.764212115956,603.935447259545,645.676979499745,604.722693197231,652.442956169204,578.515448493298
crRNA2625:81-103_intron_11_dist5p_58_dist3p_1290,689.930417074561,595.26992774544,593.272208476487,616.773697839292,594.818379011491,676.677776116688
crRNA2626:84-106_intron_11_dist5p_61_dist3p_1287,586.662740921115,554.073493295144,722.851622205952,706.977119080643,445.851937738561,409.963047699859
crRNA2627:89-111_intron_11_dist5p_66_dist3p_1282,808.452435829808,907.654032145301,1006.07121411654,1033.16973158095,732.521910889508,774.188379948208
crRNA2628:94-116_intron_11_dist5p_71_dist3p_1277,593.321452918848,634.201585172113,708.53343704586,713.976477021317,628.345303180717,657.956266322007
crRNA2629:99-121_intron_11_dist5p_76_dist3p_1272,881.316680335814,904.000431830167,1107.56330943421,1203.87199920279,728.274935028834,648.098058305109
crRNA2630:104-126_intron_11_dist5p_81_dist3p_1267,828.429406410586,835.71277008703,1082.64150164203,1105.00116399023,696.560367537485,691.42644202449
crRNA2631:109-131_intron_11_dist5p_86_dist3p_1262,525.802845861417,597.184472243207,731.897200797371,681.741057160715,410.23907471686,444.708272669319
crRNA2632:114-136_intron_11_dist5p_91_dist3p_1257,621.997258352398,715.032687680844,746.108428668316,801.503536200359,777.555555070029,608.882750578503
crRNA2633:119-141_intron_11_dist5p_96_dist3p_1252,475.515935852388,559.393293605302,400.642977329866,457.165698362233,555.119298440878,533.866584905989
crRNA2634:124-146_intron_11_dist5p_101_dist3p_1247,338.021713035819,343.166309442949,326.36499554957,396.067534189381,395.364313825412,371.7728569662
crRNA2635:149-171_intron_11_dist5p_126_dist3p_1222,653.320546471477,762.96243310135,743.854606292387,688.492056425112,717.260935515523,716.857595448825
crRNA2636:174-196_intron_11_dist5p_151_dist3p_1197,509.594083484739,507.94543742504,494.225408694249,516.156039330757,559.124850246834,597.598384428361
crRNA2637:1275-1297_intron_11_dist5p_1252_dist3p_96,338.733284110031,288.838348285897,303.854320603323,363.442225880012,316.912960488569,316.374911123846
crRNA2638:1280-1302_intron_11_dist5p_1257_dist3p_91,465.048109876228,442.865530352919,510.353833897369,558.59023094507,474.246172426927,406.923525594284
crRNA2639:1285-1307_intron_11_dist5p_1262_dist3p_86,439.507934006764,440.493374165047,501.264780080684,484.985352520959,389.112025268379,435.82347810939
crRNA2640:1290-1312_intron_11_dist5p_1267_dist3p_81,410.715526558671,418.938514499481,476.043918022795,420.240826374398,407.343090074533,418.924684794091
crRNA2641:1295-1317_intron_11_dist5p_1272_dist3p_76,700.043901525353,702.199983061653,673.552324004419,783.121056409376,862.589575782036,752.918241948958
crRNA2642:1300-1322_intron_11_dist5p_1277_dist3p_71,413.404901131612,403.567339345985,449.647218975322,357.222164015139,355.390582280503,386.961701173582
crRNA2643:1305-1327_intron_11_dist5p_1282_dist3p_66,618.168968544342,602.859361952842,459.166655359273,528.520896728187,596.915273390965,590.945394251181
crRNA2644:1310-1332_intron_11_dist5p_1287_dist3p_61,617.128935100841,671.621254444117,698.535157015627,765.646287745422,698.028797321572,649.192242709739
crRNA2645:1313-1335_intron_11_dist5p_1290_dist3p_58,492.758607091861,472.327014599006,448.72550215956,504.437899247655,583.740564762399,553.047866948846
crRNA2646:1316-1338_intron_11_dist5p_1293_dist3p_55,553.346673596431,616.232654621032,577.061997123189,634.831735826328,731.288040690725,529.353412865497
crRNA2647:1319-1341_intron_11_dist5p_1296_dist3p_52,658.004655933203,739.854889551821,741.345377254838,686.387910105584,732.300750859024,745.931893520409
crRNA2648:1322-1344_intron_11_dist5p_1299_dist3p_49,743.897001438066,814.141720964356,1016.29625867802,1052.28567910424,742.898884619128,681.966742204143
crRNA2649:1325-1347_intron_11_dist5p_1302_dist3p_46,785.341817324384,881.273208755178,914.873502451486,911.777695753152,746.798135368986,857.356226737917
crRNA2650:1328-1350_intron_11_dist5p_1305_dist3p_43,846.612221398932,1039.38383728463,1004.81109002173,864.362632694841,874.91180026759,939.70395917184
crRNA2651:1331-1353_intron_11_dist5p_1308_dist3p_40,727.347985477051,755.451213504689,809.422548021727,810.577452574028,763.148659478911,745.877568707663
crRNA2652:1334-1356_intron_11_dist5p_1311_dist3p_37,558.373194368177,568.894334698971,548.383900610852,581.945951019851,611.548670349595,555.420511550229
crRNA2653:1337-1359_intron_11_dist5p_1314_dist3p_34,580.03549893045,509.772016280829,496.240696558647,579.133789471871,688.699216481217,639.159772158881
crRNA2654:1340-1362_intron_11_dist5p_1317_dist3p_31,831.227994656719,690.683823433869,713.667425527073,776.995162542802,774.737016349822,817.311226300203
crRNA2655:1343-1365_intron_11_dist5p_1320_dist3p_28,724.307036165043,711.844529637217,777.454570434984,829.705126612532,865.661733256752,836.873664659312
crRNA2656:1346-1368_intron_11_dist5p_1323_dist3p_25,789.606074621786,723.368435088882,713.247622188883,767.922442861944,825.156970703812,764.870424021607
crRNA2657:1349-1371_intron_11_dist5p_1326_dist3p_22,371.157996806908,374.098825439888,381.099806899931,343.629778024183,410.063954142521,393.612170765097
crRNA2658:1352-1374_intron_11_dist5p_1329_dist3p_19,522.843797292377,493.928832684218,485.577087337075,464.30507639553,529.863018251416,474.934218753517
crRNA2659:1355-1377_intron_11_dist5p_1332_dist3p_16,567.136439099728,613.426832860867,601.534887034864,608.815666844322,617.62807851024,550.921481413701
crRNA2660:1358-1380_intron_11_dist5p_1335_dist3p_13,632.334508988981,623.25918503172,585.680074124595,730.086913953621,596.660949725817,620.655745736132
crRNA2661:1380-1402_intron_11_dist5p_1357_dist3p_-9,545.973089777209,497.755355784243,486.455100944711,408.558954087309,533.309110314382,516.138140661973
crRNA2662:1383-1405_intron_11_dist5p_1360_dist3p_-12,660.014071483283,608.210927169092,541.867699657899,686.551746093687,715.419009444666,678.62758668341
crRNA2663:1386-1408_intron_11_dist5p_1363_dist3p_-15,682.52563702723,639.242700045142,611.010923435944,622.688440025667,681.656160696444,720.684299302816
crRNA2664:1389-1411_intron_11_dist5p_1366_dist3p_-18,698.251743513412,739.574434563084,494.869269557222,619.16401140094,795.6379476457,743.849569512014
crRNA2665:1392-1414_intron_11_dist5p_1369_dist3p_-21,1391.29632045758,1431.21193398349,1248.22451184619,1302.51962175174,1440.06249851218,1599.31046087939
crRNA2666:2-24_intron_12_dist5p_-21_dist3p_208,699.625458433305,692.743675527875,904.457795431698,858.604902703169,506.378209877884,453.302131675395
crRNA2667:5-27_intron_12_dist5p_-18_dist3p_205,690.158570932579,712.650976041743,722.5627528726,770.669874663875,730.188896965884,647.943003900003
crRNA2668:8-30_intron_12_dist5p_-15_dist3p_202,563.220147475361,525.62394787428,494.118195393834,594.271997526853,544.741028586657,513.163875973976
crRNA2669:11-33_intron_12_dist5p_-12_dist3p_199,403.145690074804,474.997116797292,475.369620248637,449.866939701479,436.508853774976,442.150498408457
crRNA2670:14-36_intron_12_dist5p_-9_dist3p_196,444.992697221542,460.15949498081,408.175706920223,394.999641428539,537.695069115405,503.735888835932
crRNA2671:17-39_intron_12_dist5p_-6_dist3p_193,382.906368303089,348.34601363288,337.219757753772,315.303024994274,376.833598975814,380.78221719483
crRNA2672:20-42_intron_12_dist5p_-3_dist3p_190,612.240016795147,617.033730547482,529.006297425442,573.326141100202,669.945009074709,651.750275872988
crRNA2673:23-45_intron_12_dist5p_0_dist3p_187,525.77078563829,535.719289351324,573.441163226752,592.1524999432,611.244906922639,603.522877085341
crRNA2674:24-46_intron_12_dist5p_1_dist3p_186,467.172364477861,456.797930815121,442.087192889634,419.533373502857,475.324571780236,411.211631277158
crRNA2675:27-49_intron_12_dist5p_4_dist3p_183,359.509049511851,349.992906165976,353.611485573721,378.489642796793,396.914870521685,392.515326687359
crRNA2676:30-52_intron_12_dist5p_7_dist3p_180,505.18305000832,517.649682967937,518.547896917461,507.186337590013,553.243729804696,527.165163089679
crRNA2677:33-55_intron_12_dist5p_10_dist3p_177,658.129576092292,682.584555722227,675.533430679126,628.564368928273,692.912074433332,647.032150014863
crRNA2678:36-58_intron_12_dist5p_13_dist3p_174,646.764135559379,716.040665344369,688.473252834507,654.886684418773,762.783075316992,738.794931392027
crRNA2679:39-61_intron_12_dist5p_16_dist3p_171,743.399702277991,768.354966536367,835.624352459646,748.656264090597,722.397407232233,775.657371370224
crRNA2680:42-64_intron_12_dist5p_19_dist3p_168,760.906559039171,760.793462587699,686.115438344546,718.150075408094,726.106738179857,717.877954469008
crRNA2681:45-67_intron_12_dist5p_22_dist3p_165,598.901375329906,604.982547966083,467.683899102792,556.44075378883,606.24832709562,568.001067634479
crRNA2682:48-70_intron_12_dist5p_25_dist3p_162,631.337050527444,727.572184690337,731.201603572735,694.956611928942,677.945666839326,628.762440065949
