SC1_BIN1,SC1_BIN2,SC1_BIN3,SC1_BIN4,SC1_Input,SC2_BIN1,SC2_BIN2,SC2_BIN3,SC2_BIN4,SC2_Input,SC3_BIN1,SC3_BIN2,SC3_BIN3,SC3_BIN4,SC3_Input
crRNA292:495-521_FirstOrder_10,281.931232185351,313.323225376775,316.678199477748,380.112067652189,315.247770261667,240.069176427393,336.86563434193,288.754606065163,344.491418894506,292.75635336621,329.005511184206,388.758560905657,292.883064880813,264.913530295822,303.437700657117
crRNA292:495-521_FirstOrder_11,124.730439622102,162.056928892791,255.888333403259,146.181561026611,148.794566334961,124.570854330763,143.846732416647,207.624231844814,212.26881706123,161.35795556745,133.863474640545,189.803589295582,171.78702250235,219.606754428586,163.395161860003
crRNA292:495-521_FirstOrder_12,300.519862556987,524.718603734677,439.819725742606,404.379209378331,487.63083752361,1554.52658257491,1507.35068323485,333.150254575711,176.485528516552,3216.45706386887,293.006605639141,341.927356637634,317.219868682802,16693.5878239418,287.142467697127
crRNA292:495-521_FirstOrder_13,424.450125334949,381.566952340924,397.985513973343,951.919110356399,369.907845041639,283.628043823955,383.424250609551,385.840834060172,310.008039409378,350.708384958677,298.133634513848,490.722047032303,419.527489968958,401.634835740032,334.896420337226
crRNA292:495-521_FirstOrder_14,358.715812816172,512.312763414066,432.954521309005,389.138708438141,495.417998501421,353.111364631069,398.916859735061,444.44778669825,489.750700206463,370.247901294913,281.237414370537,471.30517679149,466.826116929625,477.177882563571,351.967643931181
crRNA292:495-521_FirstOrder_15,252.155661888837,294.569664747833,236.89580954445,205.203218874674,212.545552177124,238.15151768026,220.603121183549,254.451496563993,205.553076425468,238.889156387669,260.439387710453,210.734098066185,188.032424953777,241.119674125838,189.506201681783
crRNA292:495-521_FirstOrder_16,259.59889286783,272.46622661862,343.442320672725,421.158701979357,250.296853972854,231.648412473576,258.005072325772,363.690141706906,373.140008162513,1580.37186917334,287.50982723955,362.947407376114,396.915871220156,250.722910868867,222.851889175262
crRNA292:495-521_FirstOrder_17,257.828206419464,275.734404170742,409.427436088539,259.058410167142,287.274461637238,1040.34870399613,296.782942375032,268.5345949193,333.357892298549,196.071515259007,225.292056609439,351.237766809797,255.605574446185,348.848094688842,240.894081563834
crRNA292:495-521_FirstOrder_18,287.639822431423,354.491970965045,381.075484107774,307.452741528834,408.285228564007,367.237483397687,317.201188706904,286.72585894843,291.341228169534,281.090130170426,388.715800100146,370.64780912429,347.086458990896,285.64900766609,273.753839247616
crRNA292:495-521_FirstOrder_19,339.57899546383,373.555015384669,334.268035408881,358.93117450467,477.648797738662,354.094718128534,349.502686962517,343.491303983894,337.601476326594,571.620923514105,437.479079582533,278.440426972143,356.396874166242,394.193554490069,347.957212970012
crRNA292:495-521_FirstOrder_20,587.002027800963,371.961442449525,335.981288236788,242.008080019779,406.903635835153,492.651760341286,361.289556225666,219.837820307306,309.466182469913,390.616995818631,617.282205362468,298.367114908978,248.563966541365,278.33324934965,399.170379965108
crRNA292:495-521_FirstOrder_21,560.105525389947,369.230832612199,414.845598795922,274.780772479629,329.157952756301,572.257133703279,297.983650768728,242.318368612266,198.688425932292,346.073211171386,660.581145083976,277.695018609847,219.510662013626,753.845233992834,279.007279125003
crRNA292:495-521_FirstOrder_22,286.732108903039,278.824387175733,199.12409554469,255.423818717493,283.22121208871,266.204807806607,303.520610610813,232.554711329862,294.614324920717,249.602717005032,278.886830363905,300.566620949637,212.555689400503,253.827859316926,272.706302579363
crRNA292:495-521_FirstOrder_23,368.901212779943,510.725102343795,316.359883167214,564.853218445379,262.020332824087,349.180783576875,409.27696063464,316.388819765675,286.457097588253,1616.00267912055,377.799486994146,508.410245377337,364.860032975432,327.881029352212,402.50618393427
crRNA292:495-521_FirstOrder_24,321.616887525896,433.710194686359,334.966146782606,401.332915082822,299.115164400384,332.393165521787,458.781477838737,321.105012975999,365.390416838931,441.450996813247,431.91892269362,399.163849482581,292.666446153163,372.248322733569,401.680420604473
crRNA292:495-521_FirstOrder_25,403.219957718108,477.566487298508,367.89873034584,419.512438597127,428.955692967708,392.260242505196,366.957555808607,445.331310712981,2529.57222943271,358.294327860868,493.419963755398,550.033574529274,416.8159911369,370.570970649146,354.293380390234
crRNA292:495-521_FirstOrder_26,314.427812158185,343.4931161166,313.303276353806,374.988419531859,379.407397996066,287.850115337682,369.007532776643,336.607264023812,388.053817881375,347.293971428109,328.791363029603,1386.14386154213,371.939278650036,310.316008308836,303.08543769092
crRNA292:495-521_FirstOrder_27,209.390946300708,337.09416593135,158.753586908551,315.231411496888,287.102513053915,321.973237498319,319.159877745612,263.94196664742,258.949736915697,252.121738302858,265.497079208175,284.774799643848,282.464046241151,213.454517178869,1271.97286188252
crRNA292:495-521_randomDouble_008,147.400329149618,210.256569348626,219.263541781003,234.921332754079,237.687673899538,151.118444223541,197.068716193086,229.72115556939,220.033244731172,173.977633749038,198.047824338153,175.794007563214,233.085586903267,227.232592883724,211.691347335915
crRNA292:495-521_randomDouble_010,966.579879110486,216.601419916969,207.530091293497,244.700764982995,228.563037249366,193.03858322723,247.418596996076,182.753861172099,203.009326967887,221.441941056704,179.270840740887,263.048645418731,231.63874638443,197.695199752914,179.948394863962
crRNA292:495-521_randomDouble_016,174.934404975429,289.86076509273,225.127536034617,301.712571401123,250.868783148786,163.234407031444,237.887247873825,194.249909457907,305.49965093058,186.031676891763,126.314445228044,259.833385097049,254.087647710456,249.844404708187,206.334769033326
crRNA292:495-521_randomDouble_026,264.784070015515,369.614373799467,212.411434992752,293.037830654092,273.022757142105,297.740181344178,297.999747658256,211.236860949922,234.085577874893,280.318541233792,311.37798497967,312.124702334946,265.07487807515,208.467299555687,296.667252156874
crRNA292:495-521_randomDouble_027,342.570754897222,408.289170124725,284.398328423187,149.162110198091,446.814843134987,302.826983904426,281.391077762587,291.316007344268,243.787991567141,2960.18707828266,413.296157666439,372.562389556978,204.998689516199,212.709022925523,373.354634654747
crRNA292:495-521_randomDouble_031,328.207829792856,451.15215171415,407.309656207905,521.945108842779,333.726854783203,270.712373936813,363.637655467587,374.693367716604,317.703618348622,329.744663024138,302.298804069651,361.929563770408,490.226574628331,457.66865729555,380.830445189639
crRNA292:495-521_randomDouble_033,228.404000075819,348.171322677673,226.597062694165,375.909697288093,293.313884848246,217.101706817098,290.329650305838,333.715923089159,307.379661045178,226.464394532297,194.366835473624,1208.45307388639,3519.65845916471,247.973878374158,199.872553299658
crRNA292:495-521_randomDouble_043,370.172770424635,535.208480562989,341.259532755858,336.294369685261,361.330064097329,299.97061168089,429.701086378602,331.86148914829,422.075503179485,327.05195762264,312.489396733579,419.695294011168,390.003370409255,454.968160014,309.704270530557
crRNA292:495-521_randomDouble_047,388.414825287564,440.736794825773,428.76757270654,552.108379064343,438.345524435177,325.239940307797,518.197964508079,382.905318769407,495.104632759156,318.159908089919,318.468020739002,453.94998948853,438.548118777075,397.013834263527,305.387541877363
crRNA292:495-521_randomDouble_054,154.600463876143,203.762577583017,240.846071925313,238.716743931264,224.622077353916,149.896165388659,224.97008815458,284.860261424543,265.300599891878,181.266345629797,129.963314360844,215.255509832155,173.889837313759,222.102182602468,206.02866079499
crRNA292:495-521_randomDouble_062,196.01116286284,1209.83773233073,273.924135251266,255.386950856412,265.047424508912,159.60947805255,263.437892678886,1217.78676607429,284.909348642185,250.63500923523,169.302998377674,416.899648165081,272.656968230876,276.281198830473,234.044465457489
crRNA292:495-521_randomDouble_074,455.470270959379,459.850273315858,560.883923535887,702.388352548315,499.729863372783,356.299557237448,414.201557924247,1848.70100276637,484.013537319059,428.68353559056,378.47637723264,599.304447930409,409.649736721686,618.267526455196,479.287115777892
crRNA292:495-521_randomDouble_077,442.179163161725,488.347722330621,411.578204313164,606.947129950306,545.482443400444,361.377464580191,1232.88675344836,367.667927963581,453.3770702985,3114.33852462215,418.166860971694,548.254878973194,554.856315531284,392.315136729601,445.327398929411
crRNA292:495-521_randomDouble_078,271.185994191962,328.548146553202,368.439501527176,296.769616232872,286.78291606158,253.058380129526,328.323849548611,252.157041753277,292.379674851153,251.402984325815,291.282326293437,339.124759184083,288.127449537405,229.882528941074,269.888565010499
crRNA292:495-521_randomDouble_084,267.953350674985,387.637879235885,360.097260323066,491.643093798529,515.965405086632,243.895173836652,360.67389949845,1086.55619436837,474.995136433883,345.634813999218,379.144323727551,376.716601378078,625.044822489031,456.656204791771,342.151560393668
crRNA292:495-521_randomDouble_095,154.452996234091,222.864571597078,228.306598150995,296.577475822626,289.115574543693,213.913694157661,198.657360663456,156.728718560783,283.824981546594,174.441926167043,194.360931137321,293.291523612416,189.830864641563,186.297309937723,225.539220697769
crRNA292:495-521_randomDouble_097,131.819447342964,281.050568818255,222.355094952655,183.251794300879,235.828926046118,117.643239382317,176.475261194355,177.183588637635,202.750436190788,676.103091376318,143.667357223698,153.678632080378,164.625462808853,225.958031304284,491.578030771154
crRNA292:495-521_randomDouble_099,203.010885320966,195.878392576359,317.383651033421,241.508893120476,230.966822075607,177.250156420781,261.090514807738,249.025380299385,242.929804877739,224.658943798643,195.255754256815,243.919261207574,252.316112355921,325.549471047436,196.428631804204
crRNA292:495-521_randomDouble_105,103.321671937796,129.034138114827,220.577529430734,150.966998812808,180.144858083264,92.2413972835439,144.628939642,152.32324325471,145.002226598848,122.40552085117,69.46634445834,120.931786991968,139.640795010677,128.915561685988,141.885851993864
crRNA292:495-521_randomDouble_109,335.43911995305,316.854758812869,385.829511457231,261.417778185503,398.510935079148,318.790992377987,357.955689463764,422.711381429131,264.757554503837,287.425809729071,357.432296750267,340.362195204547,406.485232540366,281.154956411583,264.632636168043
crRNA292:495-521_randomDouble_117,231.701008103331,249.989629645077,364.737617231105,380.63295195629,302.440225655588,243.398976529345,269.850823444128,325.035221806737,395.1175074596,298.702784998553,224.911419371317,377.003390101038,290.588904384861,347.829621836078,247.644048422842
crRNA292:495-521_randomDouble_118,334.551681446202,245.588637860932,433.747631666391,400.912908393326,365.159350442142,209.649394362295,285.167748151914,6710.28065020804,225.499281098404,267.273287588565,215.157662321103,247.245470818661,293.813312856461,281.158038748215,1718.76538766446
crRNA292:495-521_randomDouble_124,324.606582916892,413.613634506818,328.248565322415,421.971845764791,460.479193213829,302.507276196768,354.139141445106,336.980389994399,430.475427949003,429.022839216816,310.567874711187,367.452260233629,399.969751225273,356.403125510729,336.371292351258
crRNA292:495-521_randomDouble_130,255.196452591066,223.790757033258,215.253270646661,331.574226129572,249.769804378488,180.539531350972,282.555362589089,288.505190351192,268.018672781778,269.428966526314,189.756012798984,355.835233515623,251.592898444529,339.651460947867,217.999131060123
crRNA292:495-521_randomDouble_145,284.374386724719,366.200664089423,378.243483479635,451.940374738525,377.311769078752,284.424305103434,302.875630593767,427.56062932152,446.288063800843,365.020717845623,307.84086338789,473.765775058216,457.444542393837,449.741466634785,338.773471630303
crRNA292:495-521_randomDouble_148,320.385886492695,613.745675170611,584.525603393925,602.473912583744,442.844810882185,356.100841086819,488.970552523187,559.738699710914,512.258794338056,401.00698083005,431.60539003187,1057.93326391129,527.932100564449,406.159696623612,381.5451123289
crRNA292:495-521_randomDouble_155,411.376938935685,367.48585429048,439.402778958247,776.078533366538,435.825720306239,356.876439800475,474.168553766802,389.105345688932,531.836229654732,409.360718482548,322.781851004526,371.367136792804,655.614819142824,499.011734180869,474.418694396909
crRNA292:495-521_randomDouble_158,311.727947981741,443.796278897932,578.847986377445,580.52600809672,441.671309217382,278.964383552261,419.874459983411,505.697777781232,419.06922672778,358.982927770522,314.72533912832,380.319064534555,445.103501438883,446.254794203319,386.750827647563
crRNA292:495-521_randomDouble_167,272.119876860221,266.43432532349,363.279344498697,906.562118504901,283.479956563981,198.559689398643,279.859951661857,384.535501643818,432.306011641314,301.866284300124,248.353060200337,381.464281701406,335.658462664356,324.701204305938,249.64698390757
crRNA292:495-521_randomDouble_175,280.465563549628,409.271618254918,509.233726932334,349.993535734418,425.325626295896,257.820516758659,315.910061915144,417.251804649173,468.666510604256,337.381029782016,337.366966997685,370.94869266128,419.5462624026,357.531511205211,286.133601940209
crRNA292:495-521_randomDouble_178,221.520992594939,276.306355224796,275.955382732697,310.265766668559,240.006254246874,179.063835475838,260.291996911455,251.217522229959,279.956281296476,222.850437076996,180.847885843362,264.477866113985,300.470088829009,275.223128846788,226.685647487352
crRNA292:495-521_randomDouble_180,303.317135960148,311.920410894669,419.788367026287,338.408091470807,436.168036852732,241.669073535848,422.285351792651,390.252549016458,278.870218441225,315.495690383245,282.929278959856,409.57159954436,349.549645990396,410.872062453292,309.220220351011
crRNA292:495-521_randomDouble_182,313.295745689712,495.037968543837,583.853176721207,287.704230234902,525.135934307963,347.29163375366,491.747059062555,401.492858507868,445.52418124785,352.416929371444,292.850968375244,424.000703467516,317.332556127305,370.799398268207,6908.87047068298
crRNA292:495-521_randomDouble_186,248.151937726811,467.34768484701,263.609918896595,434.05953307841,461.862891013384,227.733175076013,395.631868441209,319.624305924157,381.974452387344,279.113477470001,289.236131053864,1569.95165223998,290.084332584579,309.996422112963,293.464224091409
crRNA292:495-521_randomDouble_191,155.831671849164,144.527691273592,177.166344448285,181.013739218808,130.516228420412,147.861358739338,171.260064252681,160.361364948219,160.600999616065,149.909000366855,150.047264892521,165.730191862574,155.240676553608,204.543415787923,156.273854041107
crRNA292:495-521_randomDouble_192,179.338755059728,279.383152208924,313.148563224324,266.838542010314,194.871382790234,180.541650588105,224.836962432979,246.074331477003,275.829139944867,277.081294634158,209.724605617477,246.120381555772,273.856948765683,254.738312693727,211.490746256318
crRNA292:495-521_randomDouble_193,164.852763206545,249.859258838224,257.979565172615,213.483974655545,269.353402689467,153.388604821986,203.422663686793,204.760328035465,319.766783005922,214.757054138618,153.81604815344,212.136661843947,320.989017208137,300.956874634502,203.96182580915
crRNA292:495-521_randomDouble_195,116.494135223617,168.513192290343,224.913047606544,226.735278689654,153.151977595992,109.785488409843,204.635632395584,263.527445607422,177.250114947137,166.708723802504,141.668330580148,183.179483550925,230.184230592178,156.386014883005,145.271654884503
crRNA292:495-521_randomDouble_199,179.412195481009,185.064011115375,189.254736922268,291.136299070532,164.544263577734,131.248900819336,189.94272044753,200.862353504668,236.550737614701,194.953645724869,128.447975436441,141.591336724382,208.431017252837,237.154222536235,151.55415371667
crRNA292:495-521_randomDouble_200,362.367968356455,441.467775694314,437.216055909727,520.156446145966,342.653776412801,365.105454725961,377.84536291594,413.230129693354,531.165453770961,429.216922638379,328.793943154615,476.736808316849,509.12569169849,374.104124345383,388.324917288688
crRNA292:495-521_randomDouble_201,95.4477300107078,160.856094020157,210.685479613023,169.773525439898,152.275264973138,106.824453478583,137.857907449126,179.181512798363,206.085160626313,160.241675179357,137.771214324493,155.883528434492,141.173988596813,267.735448265329,178.061060300652
crRNA292:495-521_randomDouble_203,209.504893292183,317.573504221641,344.164745369754,272.965025225664,333.103428734807,199.664714052879,259.852266446639,260.83529243683,322.659931351467,296.112735618911,195.364383798774,241.119153571486,338.571090093786,278.303840112831,220.09887630737
crRNA292:495-521_randomDouble_204,189.167141113662,200.397698517706,286.087916214256,194.636336367133,211.096672171546,164.336572818271,226.119852655066,339.275198679758,227.329516671738,293.786323311512,216.978071498822,596.004620329029,277.6252405651,252.050550357595,229.311725928893
crRNA292:495-521_randomDouble_213,314.924814773187,287.215259733896,252.925265576185,240.520292702724,232.108642814874,194.907237811206,243.007323450145,312.407503302489,250.513131940493,216.441325191287,252.195038749317,318.479911683334,214.534130693625,268.242592454136,194.315109353739
crRNA292:495-521_randomDouble_235,335.588640363636,415.708239158424,469.928536749051,373.836359294703,407.875046502084,369.798567789114,428.047608968712,394.117574967175,455.74133378575,341.052267781457,440.606568281047,423.826196030458,401.73449533212,359.123095427136,359.201726020381
crRNA292:495-521_randomDouble_236,395.577405797849,955.794164310285,498.988043340293,460.733575842998,555.551524403832,354.308638122925,399.586194612735,433.421434237775,4073.11761266503,403.993563686159,426.717295524972,637.978111172464,706.078090708263,389.585450992488,375.620501477033
crRNA292:495-521_randomDouble_288,239.598581686339,219.176206085969,193.174609954362,169.722315323895,179.051409862282,177.608528537115,178.179877272488,186.901493376309,232.311944231718,207.579937781564,153.271681572334,191.876677026528,229.717284104892,201.200491476424,168.51664896645
crRNA292:495-521_randomDouble_303,184.608815194401,190.680496106842,255.999889017344,287.536909472796,240.414143353538,147.609371815451,183.088629243728,236.221025100598,261.902313724698,192.160304087862,169.357037852056,178.245357449608,245.596641746672,306.243553698436,197.074955817129
crRNA292:495-521_randomDouble_304,171.609290218998,195.96958187726,236.211659062831,295.5693909155,283.733249525732,182.212581742189,237.349299624266,223.669691128373,325.350969579942,214.532273173519,237.539282495301,217.350234994574,269.37699091607,321.144950874573,202.099887143546
crRNA292:495-521_randomDouble_315,259.371945989735,270.424967433571,400.487367082234,333.145020052084,277.844798855174,223.38418257816,284.975640676166,273.475686853854,334.530901510858,310.217061980204,285.056383895555,362.429137490885,266.119011063619,273.337850303755,257.804418013472
crRNA292:495-521_randomDouble_316,209.105240479423,306.078589285445,327.315092280936,396.153050717456,266.62942688388,178.942155692085,301.222931972776,353.862533671958,239.548950702204,303.853028080789,331.246705098351,325.663596503105,265.786817225499,275.874300464674,271.2750756674
crRNA292:495-521_randomDouble_319,172.066086495193,174.122522609599,253.387594310637,310.524726143043,181.717022317808,163.668585732377,217.775159328713,304.149389067003,269.981379014696,235.883315474132,177.590921169578,219.356206659551,264.988655268861,316.235600671058,210.538135932542
crRNA292:495-521_randomDouble_322,238.556490592992,408.240763895635,411.426270586728,417.687461128563,425.450008119242,294.672031508643,412.641309815371,351.113252830901,455.373892846179,290.911676236617,307.88582515358,331.050764846205,340.94703006669,417.865574815399,439.590481684692
crRNA292:495-521_randomDouble_323,186.022567434377,273.95851093084,276.655326398652,292.408427925494,261.005492866553,205.202527631056,266.087909979295,254.719578753147,303.94315545843,217.860131522814,219.637394420801,236.717736067587,256.980304620411,309.579597226665,221.152095887586
crRNA292:495-521_randomDouble_324,142.446856020047,132.672525254715,152.308523036067,135.129974001183,110.286438947948,193.896285467268,119.171056282697,237.688137187056,131.479063346809,120.21476329462,89.6579916333542,126.352893051969,171.786333666441,161.083895421135,109.434122970736
crRNA292:495-521_randomDouble_327,321.246272944931,287.139083804654,442.260622339624,462.531640130549,222.34482344188,229.220524099864,272.227095078416,354.440527184394,528.049621257318,296.315333297316,225.055778244532,287.426866965498,6513.3228111601,321.000358718415,252.905165250515
crRNA292:495-521_randomDouble_332,116.546021539092,207.363510650654,190.98227233062,256.852767476026,157.29814254701,153.97595281043,133.194036900919,194.989203014602,238.080298192755,149.842392026108,110.004171956617,184.607199800318,273.508972729981,237.525181382109,162.016437569287
crRNA292:495-521_randomDouble_336,162.051585402539,294.730179855331,212.7132414714,181.845630926076,192.228376273838,172.336083094359,192.168426512203,260.389103569999,219.114181891457,186.692652590474,192.551363545008,129.180741071095,201.582583750139,261.75091834952,202.959232197898
crRNA292:495-521_randomDouble_352,702.809253560148,997.301614743436,701.495650482737,734.159518491746,631.835411628851,492.987491747741,7354.76434143748,486.463052000978,549.940747258304,3686.67695512835,703.491250310224,827.666484746237,612.990990489431,611.991649898046,640.80257060746
crRNA292:495-521_randomDouble_355,262.919882801169,420.667756969262,524.268967231886,249.546170295634,376.101201988593,221.988734861927,302.259769835527,334.837188841919,383.821132990155,949.221769935051,285.327561688025,321.27310001624,404.866582900495,474.907794844639,257.807373598728
crRNA292:495-521_randomDouble_362,379.256251048893,441.373856341838,512.900175161,384.93133975304,415.530890580879,313.603060042215,381.202859875674,426.085312103599,491.533963748431,333.267387903781,348.089392026422,465.58902906659,546.740587684144,397.93983099451,410.758633742334
crRNA292:495-521_randomDouble_375,332.079062294316,396.951023103813,412.530211775961,473.172937071808,398.757372543368,250.59658368479,368.456294097266,311.016253873664,482.158892935433,317.672815319881,286.134235202205,449.140870093409,417.0687241427,437.869518451765,301.495770841598
crRNA292:495-521_randomDouble_408,128.392840924611,151.154332850393,209.381866458349,254.458792182828,189.7204432813,142.528608287135,146.485639629733,218.371245151212,211.583398934259,195.996159423643,116.760711748378,205.713752933427,223.525128412743,177.835234996526,218.464401950497
crRNA292:495-521_randomDouble_414,175.947680052962,280.761756379863,299.018722269758,315.515525812296,291.611233767783,197.523573011458,267.230892077918,196.113240802105,271.205824910546,292.629475102141,176.991845871924,181.051694908685,357.453338418044,342.314205135399,208.192547990152
crRNA292:495-521_randomDouble_427,177.788524497418,286.164136282752,294.456200269549,239.628453958993,244.500014188701,159.41347719356,219.165676197044,269.049623611946,359.967282164409,230.853317289392,196.135090324124,306.358090048173,382.042457169224,258.606920296972,209.504006052733
crRNA292:495-521_randomDouble_428,207.9234295624,276.063002340665,301.128334543107,271.553152660551,237.325928755175,203.982864167116,174.389210869891,240.985434365366,297.409124464249,273.905029556652,174.948855421022,248.930709917264,267.929096978472,323.305311400376,244.912051892781
crRNA292:495-521_randomDouble_437,218.175782785459,182.921719638525,250.534303767628,306.064709575635,258.06104307865,167.494664433911,245.657954381634,229.730449473223,297.058987734097,222.301127481172,186.225411738932,278.578348279794,248.286414159876,265.990901708476,216.351148877326
crRNA292:495-521_randomDouble_438,282.691376184367,1143.79640048273,291.098236131515,301.761311960987,264.645918816659,178.029338574258,568.259713284664,315.18310915877,316.277819292708,232.755838205716,252.34540959096,351.735573214218,297.069892871368,283.637512280954,204.139072105475
crRNA292:495-521_randomDouble_445,390.155229172703,420.572244933213,463.666533012776,386.340850389156,399.694144396416,315.970427382528,423.219563880492,474.54969924001,432.672883662177,351.335378268952,305.350243908856,480.700715791708,412.312896215708,357.59176847312,372.379256282692
crRNA292:495-521_randomDouble_451,257.984090119761,269.05252064551,401.216996416887,416.964043204685,368.670438139978,256.923477563759,228.392347235492,270.82847091201,303.028797526849,1205.65455753763,155.072171748751,440.936840789283,400.531594522541,353.61293162363,282.960526663806
crRNA292:495-521_randomDouble_466,283.568578767015,251.457685014647,311.938439309133,342.501867433895,1135.62495253656,248.156664872561,223.742136898815,264.678139865291,2761.17872018927,269.487199800689,260.187165898847,361.701758208181,350.339222981217,235.839885108343,293.820239489611
crRNA292:495-521_randomDouble_468,134.432255488809,3182.57882341342,206.634505744943,168.526665744023,171.200319635509,118.102670363828,170.783134693092,230.714850716488,227.353112949574,155.509655785943,113.121175876168,178.587638342411,196.433009509735,291.547534829976,154.150927213417
crRNA292:495-521_randomDouble_486,251.883542849248,255.073869233088,313.052906711287,232.981260132789,256.212166904429,215.431785470387,221.669891447578,291.244069696401,239.62091149338,194.588673637569,329.447856602112,271.116537122155,243.893973979424,225.7543018376,217.319388850679
crRNA292:495-521_randomDouble_487,683.470103392113,656.116106098982,467.091223656104,535.597050884162,472.84077113917,396.944101205798,597.933885920455,442.877389319246,757.022968517186,438.510680625742,597.051583506631,498.882524083354,478.357400224994,478.313110251879,2449.2124693585
crRNA292:495-521_randomDouble_496,276.766646356658,370.278062331417,323.370295048304,265.375783243082,370.71120482295,267.853974574498,286.917101541337,319.647867968579,334.943057142536,278.220736644421,321.929523661823,354.296360797609,281.572901894595,324.361839008303,235.939168083553
crRNA292:495-521_randomDouble_506,477.688020624337,524.581514396555,441.773599698583,383.638382462318,358.68783023971,487.31117084926,471.946497994734,382.185310808162,364.420389673896,344.960951859187,558.544266965519,483.960371297545,381.993969469188,348.965900356226,334.913575272405
crRNA292:495-521_randomDouble_513,268.658095478454,237.952050965964,124.878792141866,156.249128939711,214.913107859674,210.881120366486,168.807828371021,119.456860298075,237.0993910024,162.114864308031,271.792144677111,214.658337296503,135.00686190286,175.942477894259,142.980179978634
crRNA292:495-521_randomDouble_545,243.848535702128,240.581770276247,307.356761577311,340.030476274104,298.60698967295,247.043558582561,277.18021617087,275.116155463712,273.406183678113,281.259186636199,323.926620813996,275.789051669041,297.755977468651,262.617255058522,277.108665619059
crRNA292:495-521_randomDouble_554,552.28938845598,442.205468977615,447.578225852018,593.888278746896,360.55979643082,391.278273852309,457.483508704474,493.155986636861,388.023151678104,410.309621487962,601.326924486635,425.362301281656,351.224085165486,404.04400536894,361.014863673156
crRNA292:495-521_randomDouble_555,387.380340449795,350.165075378701,326.204692935584,367.688424508743,410.51628971568,325.469097291961,368.993181703826,318.143326618572,416.126846713476,369.955567286772,346.236998367026,367.517075810244,409.616131371919,320.609943093392,336.298637973481
crRNA292:495-521_randomDouble_556,1139.8752199421,433.500329386334,1138.62860903176,356.565553733812,302.963090447326,9622.58537955909,401.582745181891,297.239610066236,302.020831411756,302.333164846584,384.942259746433,417.011816233855,363.801553647757,311.210837554827,18159.607982072
crRNA292:495-521_randomDouble_559,249.167842583662,287.901098750486,327.803555949051,304.153849756552,266.927356684765,238.397139944236,288.979042348604,347.080738351808,340.043945304208,249.387267424843,315.850909025383,356.539338509555,302.987550099712,250.544616640919,262.447683190057
crRNA292:495-521_randomDouble_560,296.284253310767,261.747777531777,252.132333554491,201.51469929947,215.210520208948,278.303327892971,297.321985512759,195.460519666775,202.962015104711,255.945409808117,258.502983198387,329.998798843429,234.075487821408,247.344760077172,203.189556623177
crRNA292:495-521_randomDouble_564,249.066717625859,214.266652365041,95.167809205427,150.535281522229,190.423043780511,287.440842481499,155.837987994898,141.977186337955,160.216477793527,152.987087358304,276.842397507978,192.820222486637,161.672633827708,115.126127621932,157.690182043283
crRNA292:495-521_randomDouble_572,264.231047224199,213.024538876798,205.615990987278,219.034136843935,176.386197127718,274.491720871056,254.902762290884,182.18873356117,168.153771512077,216.755312785113,274.299048210366,217.900811222418,193.808074827525,169.758013056792,228.676927603479
crRNA292:495-521_randomDouble_588,457.519081041756,320.56512135849,280.57983454003,336.38641041446,305.988918187808,439.129937013164,325.352792415455,198.320447980556,284.231132675196,295.325591098295,480.868264491005,433.825051028381,253.600026910094,206.462663589587,271.90672374542
crRNA292:495-521_randomDouble_592,309.554519582683,353.048710537365,301.676249819851,955.401332245785,386.341576262739,424.550719114993,370.877492226785,275.670059448847,380.19542162177,345.897543936899,376.255163360466,402.637249782791,358.900638677322,367.886270618949,1328.41691215766
crRNA292:495-521_randomDouble_619,404.119903444752,471.862217307486,421.884931033358,398.233444521162,583.636565978254,487.838347121368,551.965769678396,327.194698145479,401.136610625688,364.517183878366,561.010702978422,448.295585125823,450.455790026165,334.691401216556,470.363161862764
crRNA292:495-521_randomDouble_635,279.868613081509,330.608764969309,445.224260132652,376.453175866022,370.523144332888,252.716061836499,458.477072422154,366.553061492093,472.16841278011,359.31527273203,307.025740631873,363.911880166879,335.214046874328,540.232205166778,360.985897473077
crRNA292:495-521_randomDouble_658,292.029895077,344.657499949056,332.978009973243,436.220007149183,469.699059588961,291.284843159325,395.292846307587,404.693371992921,504.815740829466,367.04926740511,350.291142787613,412.025620667092,394.166279023802,446.959517171516,333.094666264842
crRNA292:495-521_randomDouble_660,251.691961583898,299.000213559042,215.961900724178,327.849236034379,316.493793135773,247.622553848486,329.39083744443,259.964487036258,315.05704037601,267.24094061711,296.654225208331,306.458086418424,382.28479549687,254.290660912181,291.25793912331
crRNA292:495-521_randomDouble_677,187.394843751992,258.42772887613,176.684845027377,231.047191325841,261.412003738123,150.001698047533,250.389271498136,222.831270334434,226.3636974282,225.184356490394,144.1920180019,262.949005376825,253.834299981076,246.40113536899,197.238600910198
crRNA292:495-521_randomDouble_681,338.976547583734,272.370022021569,377.638362740649,405.789316222646,498.296058954571,251.236800151098,332.817706659575,354.237628149126,506.629877612014,364.175156427869,315.94473436325,378.694887653134,406.521536371747,437.358472165048,285.565747673543
crRNA292:495-521_randomDouble_697,187.240236921737,217.946117727515,244.32348764076,295.486207515996,252.272907990543,188.341763613895,265.351098081793,240.919046522926,294.197519444817,234.181920413439,211.849186390568,251.33618087799,224.647040749448,225.025088969289,209.059208188961
