R1_input,R2_input,R1_top,R2_top,R1_bot,R2_bot
crRNA1476:1964-1988_LengthVariant,300.177767120831,339.381707184055,306.532067109059,307.425175663946,386.764631732393,340.237095571777
crRNA1476:1963-1988_LengthVariant,240.498507782268,173.532910654488,128.998911575062,253.920499073466,194.146672845905,173.085731758898
crRNA1476:1962-1988_LengthVariant,277.909386770621,309.28559352811,247.780087579823,362.743570104951,238.479377668985,357.051138085498
crRNA1476:1961-1988_LengthVariant,374.108789883529,339.381707184055,339.73970771254,356.395557628115,313.386361680397,307.59807186867
crRNA1476:1959-1988_LengthVariant,317.101736186991,303.522507934419,298.868765431332,404.459080667021,334.788357112229,333.313666301421
crRNA1476:1957-1988_LengthVariant,311.757324902941,302.241822246932,306.532067109059,300.170304261847,224.720952034236,236.385656516438
crRNA1476:1955-1988_LengthVariant,372.327319455512,348.346506996464,279.710511237016,542.301637306902,256.823945181984,338.258972923103
crRNA1476:1953-1988_LengthVariant,325.118353113067,247.172337684991,217.126880868917,335.53780234708,217.077382237153,212.64818473236
crRNA1481:1979-1993_LengthVariant,508.609807198797,575.668216525406,505.777910729947,455.243180481714,561.038023105882,555.852464277147
crRNA1481:1977-1993_LengthVariant,353.621879961336,317.610050496776,280.987728183304,279.312548980812,232.364521831319,234.407533867765
crRNA1481:1975-1993_LengthVariant,100.653079182949,66.595655749324,44.7025931200711,61.6664069178417,42.803990863664,58.354618135857
crRNA1481:1974-1993_LengthVariant,262.766888132479,270.8650229035,229.899050331794,185.906079678788,235.421949750152,361.007383382844
crRNA1481:1973-1993_LengthVariant,421.317756225974,368.837477996256,399.768904188064,463.404910809075,418.867624880141,416.394817545692
crRNA1481:1972-1993_LengthVariant,343.823792607243,318.250393340519,394.660036402913,438.919719826991,317.972503558647,353.094892788152
crRNA1481:1970-1993_LengthVariant,436.460254864117,445.678619245476,289.928246807318,411.71395206912,421.925052798974,366.941751328864
crRNA1481:1969-1993_LengthVariant,395.48643501973,356.030621121386,349.957443282842,396.297350339659,374.53492005706,416.394817545692
crRNA1481:1968-1993_LengthVariant,301.959237548848,370.758506527486,341.016924658828,230.342167016644,366.891350259977,393.646407085951
crRNA1481:1967-1993_LengthVariant,251.187330350369,216.435881185303,181.36480637286,202.22954033351,155.92882386049,237.374717840774
crRNA1481:1966-1993_LengthVariant,257.422476848428,255.496794653656,157.097684393393,187.719797529312,198.732814724154,236.385656516438
crRNA1481:1964-1993_LengthVariant,258.313212062437,247.812680528734,232.45348422437,287.474279308174,243.065519547235,280.893416111583
crRNA1481:1962-1993_LengthVariant,330.462764397117,274.066737122218,254.166172311261,320.12120061762,265.996228938483,247.26533108414
crRNA1481:1960-1993_LengthVariant,360.747761673403,395.091534589739,237.562352009521,311.052611364996,347.018068787562,370.89799662621
crRNA1481:1958-1993_LengthVariant,326.009088327075,241.409252091299,237.562352009521,193.160951080887,252.237803303734,341.226156896113
crRNA2016:2-24_intron_1_dist5p_-21_dist3p_516,1048.39534688789,948.988094427866,1784.27207396398,1787.41894169215,455.556759906138,511.344704682002
crRNA2017:5-27_intron_1_dist5p_-18_dist3p_513,1737.82440253039,1548.34899617178,2489.29582831482,2566.41075849253,941.687799000608,974.225404471512
crRNA2018:8-30_intron_1_dist5p_-15_dist3p_510,518.40789455289,541.730045807001,581.133710560924,423.503118097531,496.832036810386,568.710261493522
crRNA2019:11-33_intron_1_dist5p_-12_dist3p_507,398.158640661756,441.196219339271,453.41201593215,477.007794688011,444.855762190222,434.19792138375
crRNA2020:14-36_intron_1_dist5p_-9_dist3p_504,546.02068618715,571.185816619202,426.590460060107,516.909587399556,645.117290873793,707.17884690064
crRNA2021:17-39_intron_1_dist5p_-6_dist3p_501,408.847463229856,427.108676776914,438.085412576697,368.184723656526,443.327048230806,429.252614762067
crRNA2022:20-42_intron_1_dist5p_-3_dist3p_498,471.198928210445,578.22958790038,477.679137911617,484.26266609011,562.566737065298,603.327407845302
crRNA2023:45-67_intron_1_dist5p_22_dist3p_473,504.156131128755,483.458847026342,351.23466022913,520.537023100605,577.853876659464,528.158747195723
crRNA2024:48-70_intron_1_dist5p_25_dist3p_470,605.699945525713,580.790959275354,582.410927507212,688.305924274145,620.657867523128,709.156969549314
crRNA2025:51-73_intron_1_dist5p_28_dist3p_467,693.882731712545,615.369472837503,540.262768279716,559.531956886887,738.368842398204,675.528884521871
crRNA2026:54-76_intron_1_dist5p_31_dist3p_464,465.854516926394,466.809933089011,370.392914423446,492.424396417471,498.360750769802,543.983728385108
crRNA2027:57-79_intron_1_dist5p_34_dist3p_461,487.232162062596,446.318962089219,357.620744960569,514.189010623768,689.449995696874,565.743077520512
crRNA2028:60-82_intron_1_dist5p_37_dist3p_458,746.436109339041,722.306727742667,610.509700325542,602.154326374219,698.622279453373,633.988308899735
crRNA2029:63-85_intron_1_dist5p_40_dist3p_455,717.041847276763,761.367641211021,883.83412683112,787.153547127744,804.103542653117,811.030285955979
crRNA2030:66-88_intron_1_dist5p_43_dist3p_452,764.250813619209,820.919525679166,644.994557875312,726.393999135165,961.561080473023,813.008408604652
crRNA2031:69-91_intron_1_dist5p_46_dist3p_449,663.597734436259,752.402841398612,725.459225491439,769.016368622497,859.137245192113,844.658370983422
crRNA2032:72-94_intron_1_dist5p_49_dist3p_446,644.892294942083,724.868099117641,583.6881444535,641.149260160501,749.06984011412,724.981950738699
crRNA2033:75-97_intron_1_dist5p_52_dist3p_443,660.925528794234,721.666384898924,540.262768279716,712.791115256229,739.897556357621,750.697545171449
crRNA2034:78-100_intron_1_dist5p_55_dist3p_440,699.227142996595,781.218269367069,954.081058876946,738.183165163576,747.541126154703,806.084979334296
crRNA2035:81-103_intron_1_dist5p_58_dist3p_437,878.264921012284,1148.13471883209,753.55799830977,988.476228535992,1253.54544672159,1106.75962193261
crRNA2036:84-106_intron_1_dist5p_61_dist3p_434,563.835390467318,526.361817557157,629.667954519859,471.566641136437,452.499331987305,558.819648250156
crRNA2037:89-111_intron_1_dist5p_66_dist3p_429,553.146567899218,562.861359650536,455.966449824725,412.620810994382,544.222169552299,593.436794601936
crRNA2038:94-116_intron_1_dist5p_71_dist3p_424,680.521703502419,758.165926992303,684.588283210232,647.497272637338,738.368842398204,843.669309659086
crRNA2039:99-121_intron_1_dist5p_76_dist3p_419,660.925528794234,676.842385836879,547.926069957443,631.173811982615,744.48369823587,619.152389034687
crRNA2040:104-126_intron_1_dist5p_81_dist3p_414,678.740233074402,711.420899399028,716.518706867425,585.830865719496,675.691570062125,558.819648250156
crRNA2041:109-131_intron_1_dist5p_86_dist3p_409,562.94465525331,650.588329243395,454.689232878437,489.703819641684,600.784586050713,690.364804386919
crRNA2042:114-136_intron_1_dist5p_91_dist3p_404,552.255832685209,616.009815681247,768.884601665223,602.154326374219,576.325162700047,635.966431548408
crRNA2043:119-141_intron_1_dist5p_96_dist3p_399,669.832880934318,818.998497147936,679.479415425081,642.962978011026,843.850105597947,812.019347280316
crRNA2044:124-146_intron_1_dist5p_101_dist3p_394,867.576098444183,863.822496209981,748.449130524619,687.399065348883,871.366956867446,654.758596710803
crRNA2045:149-171_intron_1_dist5p_126_dist3p_369,731.293610700898,611.527415775042,711.409839082274,654.752144039437,995.192787580188,660.692964656822
crRNA2046:174-196_intron_1_dist5p_151_dist3p_344,524.643041050949,589.11541624402,1009.00138756732,731.835152686739,518.234032242218,404.526081653653
crRNA2047:367-389_intron_1_dist5p_344_dist3p_151,715.260376848747,657.632100524574,738.231394954317,572.227981840561,723.081702804038,575.633690763878
crRNA2048:392-414_intron_1_dist5p_369_dist3p_126,781.174782685368,820.919525679166,900.437947132861,851.540530821373,904.99866397461,814.986531253325
crRNA2049:417-439_intron_1_dist5p_394_dist3p_101,614.607297665797,644.184900805961,1070.30780098913,915.927514515002,634.416293157877,416.394817545692
crRNA2050:422-444_intron_1_dist5p_399_dist3p_96,747.326844553049,642.26387227473,882.556909884832,655.6590029647,619.129153563711,587.502426655917
crRNA2051:427-449_intron_1_dist5p_404_dist3p_91,689.429055642503,671.079300243188,1112.45596021663,976.687062507581,502.946892648052,489.585355546597
crRNA2052:432-454_intron_1_dist5p_409_dist3p_86,763.3600784052,699.254385367901,682.033849317656,739.090024088838,860.66595915153,639.922676845754
crRNA2053:437-459_intron_1_dist5p_414_dist3p_81,564.726125681327,528.923188932131,352.511877175418,604.874903150006,716.966846966372,613.218021088667
crRNA2054:442-464_intron_1_dist5p_419_dist3p_76,620.842444163856,535.966960213309,353.789094121706,500.586126744833,469.315185540887,462.88069978951
crRNA2055:481-503_intron_1_dist5p_458_dist3p_37,888.953743580385,729.350499023846,619.450218949557,699.188231377294,906.527377934027,667.616393927178
crRNA2056:484-506_intron_1_dist5p_461_dist3p_34,890.735214008402,829.884325491575,742.06304579318,750.879190117249,937.101657122358,733.883502657727
crRNA2057:487-509_intron_1_dist5p_464_dist3p_31,701.899348638621,702.456099586619,688.419934049095,563.159392587937,742.954984276454,757.620974441805
crRNA2058:490-512_intron_1_dist5p_467_dist3p_28,692.101261284528,798.507526148144,671.816113747354,644.776695861551,741.426270317037,732.894441333391
crRNA2059:493-515_intron_1_dist5p_470_dist3p_25,708.134495136679,690.289585555492,736.954178008029,734.555729462526,866.780814989196,690.364804386919
crRNA2060:496-518_intron_1_dist5p_473_dist3p_22,438.241725292134,560.299988275562,540.262768279716,543.208496232165,513.647890363968,630.032063602389
crRNA2061:499-521_intron_1_dist5p_476_dist3p_19,631.531266731957,639.062158056012,329.521972142238,423.503118097531,565.624164984131,601.349285196628
crRNA2062:502-524_intron_1_dist5p_479_dist3p_16,568.28906653736,659.553129055804,738.231394954317,534.139906979541,551.865739349382,690.364804386919
crRNA2063:505-527_intron_1_dist5p_482_dist3p_13,690.319790856511,685.807185649288,591.351446131226,760.854638295135,779.644119302451,716.080398819669
crRNA2064:508-530_intron_1_dist5p_485_dist3p_10,600.355534241663,653.790043462113,427.867677006395,541.39477838164,666.519286305625,622.119573007696
crRNA2065:511-533_intron_1_dist5p_488_dist3p_7,604.809210311705,660.193471899548,468.738619287603,591.272019271071,666.519286305625,705.200724251967
crRNA2066:514-536_intron_1_dist5p_491_dist3p_4,529.987452334999,593.597816150224,526.213381870551,565.879969363724,661.933144427375,654.758596710803
crRNA2067:517-539_intron_1_dist5p_494_dist3p_1,605.699945525713,547.493131400692,470.01583623389,498.772408894308,625.244009401378,676.517945846207
crRNA2068:518-540_intron_1_dist5p_495_dist3p_0,680.521703502419,631.37804393109,582.410927507212,426.223694873318,715.438133006955,734.872563982064
crRNA2069:521-543_intron_1_dist5p_498_dist3p_-3,782.065517899377,723.587413430154,684.588283210232,674.703040395209,666.519286305625,728.938196036045
crRNA2070:524-546_intron_1_dist5p_501_dist3p_-6,560.272449611285,607.685358712581,595.183096970089,509.654715997457,701.679707372206,604.316469169638
crRNA2071:527-549_intron_1_dist5p_504_dist3p_-9,557.60024396926,524.440789025926,593.905880023802,672.889322544685,640.531148995543,615.19614373734
crRNA2072:530-552_intron_1_dist5p_507_dist3p_-12,856.887275876083,1017.50477870842,848.072052335063,738.183165163576,1091.50176702343,1095.87994736491
crRNA2073:533-555_intron_1_dist5p_510_dist3p_-15,831.055954669839,762.648326898508,803.369459214992,679.237335021521,952.388796716524,843.669309659086
crRNA2074:2-24_intron_2_dist5p_-21_dist3p_1991,1030.58064260772,1014.94340733345,1060.09006541883,1273.22993106838,995.192787580188,968.291036525492
crRNA2075:5-27_intron_2_dist5p_-18_dist3p_1988,441.804666148167,435.43313374558,413.81829059723,541.39477838164,483.073611175637,403.537020329316
crRNA2076:8-30_intron_2_dist5p_-15_dist3p_1985,828.383749027814,685.807185649288,911.93289964945,784.432970351957,710.851991128706,833.77869641572
crRNA2077:11-33_intron_2_dist5p_-12_dist3p_1982,434.6787844361,487.300904088803,356.343528014281,383.601325385986,424.982480717807,474.749435681549
crRNA2078:14-36_intron_2_dist5p_-9_dist3p_1979,489.013632490613,561.580673963049,444.471497308135,489.703819641684,487.659753053886,567.721200169185
crRNA2079:17-39_intron_2_dist5p_-6_dist3p_1976,606.590680739722,682.60547143057,666.707245962203,637.521824459452,709.323277169289,652.78047406213
crRNA2080:48-70_intron_2_dist5p_25_dist3p_1945,510.391277626814,471.292332995216,462.352534556164,545.022214082689,554.923167268215,536.071237790415
crRNA2081:51-73_intron_2_dist5p_28_dist3p_1942,448.039812646226,492.423646838751,477.679137911617,445.267732303828,464.729043662638,417.383878870028
crRNA2082:54-76_intron_2_dist5p_31_dist3p_1939,590.55744688757,619.211529899964,523.658947977976,545.929073007952,489.188467013303,563.764954871839
crRNA2083:81-103_intron_2_dist5p_58_dist3p_1912,102.434549610966,110.779311967625,79.1874506698402,127.867108461995,70.3208421331623,106.818623028348
crRNA2084:84-106_intron_2_dist5p_61_dist3p_1909,466.745252140403,373.31987790246,370.392914423446,359.116134403902,357.719066503478,341.226156896113
crRNA2085:89-111_intron_2_dist5p_66_dist3p_1904,578.087153891453,490.502618307521,661.598378177052,521.443882025868,472.372613459721,493.541600843943
crRNA2086:94-116_intron_2_dist5p_71_dist3p_1899,490.795102918629,479.616789963881,777.825120289237,857.88854329821,290.455652289149,245.287208435467
crRNA2087:99-121_intron_2_dist5p_76_dist3p_1894,416.864080155932,361.793706715077,328.244755195951,342.792673749179,421.925052798974,363.974567355854
crRNA2088:104-126_intron_2_dist5p_81_dist3p_1889,471.198928210445,465.529247401524,310.363717947922,517.816446324818,489.188467013303,479.694742303232
crRNA2089:109-131_intron_2_dist5p_86_dist3p_1884,414.191874513907,559.659645431818,432.976544791546,462.498051883813,467.786471581471,597.393039899282
crRNA2090:114-136_intron_2_dist5p_91_dist3p_1879,351.840409533319,365.635763777538,448.303148146999,430.75798949963,340.903212949895,500.465030114299
crRNA2091:119-141_intron_2_dist5p_96_dist3p_1874,644.892294942083,687.728214180518,942.586106360356,641.149260160501,561.038023105882,627.064879629379
crRNA2092:124-146_intron_2_dist5p_101_dist3p_1869,620.842444163856,542.370388650744,461.075317609876,418.968823471219,527.406315998717,592.447733277599
crRNA2093:149-171_intron_2_dist5p_126_dist3p_1844,729.512140272881,637.781472368525,808.478327000143,744.531177640413,827.034252044365,733.883502657727
crRNA2094:174-196_intron_2_dist5p_151_dist3p_1819,619.060973735839,627.535986868629,628.390737573571,535.046765904803,545.750883511716,608.272714466984
crRNA2095:1842-1864_intron_2_dist5p_1819_dist3p_151,538.894804475083,531.484560307105,493.00574126707,446.17459122909,709.323277169289,602.338346520965
crRNA2096:1867-1889_intron_2_dist5p_1844_dist3p_126,262.766888132479,240.768909247556,204.354711406039,375.439595058625,149.813968022824,204.735694137668
crRNA2097:1892-1914_intron_2_dist5p_1869_dist3p_101,328.6812939691,405.337020089635,420.204375328668,435.292284125942,385.235917772976,347.160524842133
crRNA2098:1897-1919_intron_2_dist5p_1874_dist3p_96,171.021161089613,199.786967247972,217.126880868917,233.969602717694,261.410087060234,221.549736651389
crRNA2099:1902-1924_intron_2_dist5p_1879_dist3p_91,330.462764397117,320.811764715493,209.46357919119,374.532736133362,348.546782746978,358.040199409835
crRNA2100:1927-1949_intron_2_dist5p_1904_dist3p_66,388.360553307663,324.653821777954,283.54216207588,357.302416553377,307.271505842731,364.963628680191
crRNA2101:1932-1954_intron_2_dist5p_1909_dist3p_61,68.5866114786469,60.8325701556325,42.1481592274956,48.063523038906,44.3327048230806,33.628085027443
crRNA2103:1986-2008_intron_2_dist5p_1963_dist3p_7,323.33688268505,486.66056124506,302.700416270196,317.400623841832,402.051771326558,530.136869844396
crRNA2104:1989-2011_intron_2_dist5p_1966_dist3p_4,444.476871790192,365.635763777538,300.14598237762,408.08651636807,339.374498990479,384.744855166922
crRNA2105:1992-2014_intron_2_dist5p_1969_dist3p_1,272.564975486571,253.575766122426,264.383907881563,256.641075849253,212.491240358903,235.396595192101
crRNA2106:1993-2015_intron_2_dist5p_1970_dist3p_0,224.465273930117,208.751767060381,172.424287748846,189.533515379837,165.10110761699,261.112189624852
crRNA2107:1996-2018_intron_2_dist5p_1973_dist3p_-3,117.577048249109,119.744111780034,99.6229218104442,132.401403088307,93.2515515244109,152.31544394783
crRNA2108:1999-2021_intron_2_dist5p_1976_dist3p_-6,244.061448638302,227.321709528942,220.95853170778,260.268511550303,177.330819292322,221.549736651389
crRNA2109:2002-2024_intron_2_dist5p_1979_dist3p_-9,253.859535992395,226.041023841455,162.206552178544,224.90101346507,198.732814724154,219.571614002716
crRNA2110:2005-2027_intron_2_dist5p_1982_dist3p_-12,629.74979630394,566.703416712997,553.034937742594,639.335542309977,606.899441888379,563.764954871839
crRNA2111:2008-2030_intron_2_dist5p_1985_dist3p_-15,633.312737159974,626.255301181142,504.50069378366,562.252533662675,802.5748286937,715.091337495333
crRNA2112:2011-2033_intron_2_dist5p_1988_dist3p_-18,779.393312257352,732.552213242563,710.132622135987,606.688621000531,995.192787580188,862.46147482148
crRNA2113:2014-2036_intron_2_dist5p_1991_dist3p_-21,644.001559728075,774.174498085891,2528.88955364974,2107.54014230977,279.754654573233,272.980925516891
crRNA2115:39-61_intron_3_dist5p_16_dist3p_834,233.372626070201,215.795538341559,235.007918116945,200.415822482986,198.732814724154,177.041977056244
crRNA2116:42-64_intron_3_dist5p_19_dist3p_831,674.28655700436,541.089702963257,563.252673312896,580.389712167922,590.083588334797,672.561700548861
crRNA2117:45-67_intron_3_dist5p_22_dist3p_828,497.030249416688,512.914617838543,348.680226336555,394.483632489135,386.764631732393,477.716619654558
crRNA2118:69-91_intron_3_dist5p_46_dist3p_804,396.377170233739,500.748103807417,388.273951671475,428.944271649105,576.325162700047,596.403978574946
crRNA2119:72-94_intron_3_dist5p_49_dist3p_801,562.94465525331,507.151532244852,482.788005696768,586.737724644759,531.992457876967,617.174266386013
crRNA2120:75-97_intron_3_dist5p_52_dist3p_798,643.110824514066,865.103181897468,1100.96100770004,718.232268807804,892.768952299278,741.79599325242
crRNA2121:78-100_intron_3_dist5p_55_dist3p_795,570.961272179386,582.711987806584,610.509700325542,435.292284125942,613.014297726045,611.239898439994
crRNA2122:81-103_intron_3_dist5p_58_dist3p_792,750.889785409083,507.151532244852,683.311066263944,748.158613341462,478.487469297387,411.449510924009
crRNA2123:84-106_intron_3_dist5p_61_dist3p_789,489.904367704621,521.879417650952,444.471497308135,369.99844150705,476.95875533797,499.475968789963
crRNA2124:89-111_intron_3_dist5p_66_dist3p_784,607.48141595373,537.88798874454,533.876683548278,670.168745768898,542.693455592883,658.714842008149
crRNA2125:94-116_intron_3_dist5p_71_dist3p_779,579.86862431947,493.704332526238,404.877771973215,480.63523038906,473.901327419137,510.355643357665
crRNA2128:124-146_intron_3_dist5p_101_dist3p_749,391.032758949688,439.915533651784,399.768904188064,411.71395206912,345.489354828145,437.16510535676
crRNA2129:149-171_intron_3_dist5p_126_dist3p_724,368.764378599478,270.224680059757,254.166172311261,260.268511550303,238.479377668985,281.88247743592
crRNA2130:174-196_intron_3_dist5p_151_dist3p_699,78.3846988327394,45.4643419057885,44.7025931200711,48.063523038906,22.9307093912486,76.1577219739151
crRNA2131:722-744_intron_3_dist5p_699_dist3p_151,63.2422001945965,64.6746272180934,42.1481592274956,52.5978176652179,35.1604210665811,54.3983728385108
crRNA2132:747-769_intron_3_dist5p_724_dist3p_126,350.058939105302,325.934507465441,218.404097815205,275.685113279763,325.61607335573,311.554317166016
crRNA2133:772-794_intron_3_dist5p_749_dist3p_101,712.588171206721,769.051755335943,789.320072805827,759.040920444611,752.127268032953,788.281875496238
crRNA2134:777-799_intron_3_dist5p_754_dist3p_96,466.745252140403,487.941246932547,411.263856704654,411.71395206912,499.889464729219,414.416694897019
crRNA2135:782-804_intron_3_dist5p_759_dist3p_91,438.241725292134,571.826159462945,542.817202172292,308.332034589209,597.727158131879,578.600874736888
crRNA2136:787-809_intron_3_dist5p_764_dist3p_86,278.80012198463,275.987765653448,288.651029861031,228.528449166119,331.730929193396,388.701100464268
crRNA2137:792-814_intron_3_dist5p_769_dist3p_81,484.559956420571,325.934507465441,370.392914423446,413.527669919644,319.501217518063,313.532439814689
crRNA2138:797-819_intron_3_dist5p_774_dist3p_76,362.52923210142,357.951649652616,358.897961906857,365.464146880738,428.03990863664,352.105831463815
crRNA2139:802-824_intron_3_dist5p_779_dist3p_71,347.386733463277,345.144792777746,316.749802679361,299.263445336585,313.386361680397,348.149586166469
crRNA2140:807-829_intron_3_dist5p_784_dist3p_66,398.158640661756,259.338851716117,427.867677006395,375.439595058625,362.305208381727,362.985506031518
crRNA2141:812-834_intron_3_dist5p_789_dist3p_61,464.963781712386,496.265703901212,593.905880023802,410.807093143857,397.465629448309,441.121350654106
crRNA2142:815-837_intron_3_dist5p_792_dist3p_58,733.075081128915,603.202958806377,773.993469450374,583.110288943709,565.624164984131,675.528884521871
crRNA2143:818-840_intron_3_dist5p_795_dist3p_55,608.372151167738,672.359985930674,725.459225491439,595.806313897383,643.588576914377,646.84610611611
crRNA2144:821-843_intron_3_dist5p_798_dist3p_52,594.120387743604,644.825243649704,638.608473143873,727.300858060427,577.853876659464,684.430436440899
crRNA2145:824-846_intron_3_dist5p_801_dist3p_49,782.956253113385,719.10501352395,624.559086734708,614.850351327892,906.527377934027,802.12873403695
crRNA2146:827-849_intron_3_dist5p_804_dist3p_46,651.127441440142,661.474157587035,605.400832540391,552.277085484788,629.830151279627,874.330210713519
crRNA2147:830-852_intron_3_dist5p_807_dist3p_43,859.559481518108,935.540894709253,952.803841930658,756.320343668824,1149.59289748126,1061.26280101313
crRNA2148:833-855_intron_3_dist5p_810_dist3p_40,719.714052918789,781.858612210813,675.647764586217,636.61496553419,796.459972856034,751.686606495786
crRNA2149:836-858_intron_3_dist5p_813_dist3p_37,549.583627043184,534.686274525822,397.214470295489,481.542089314323,554.923167268215,464.858822438183
crRNA2150:839-861_intron_3_dist5p_816_dist3p_34,539.785539689091,568.624445244228,505.777910729947,552.277085484788,475.430041378554,580.578997385561
crRNA2151:842-864_intron_3_dist5p_819_dist3p_31,493.467308560655,487.941246932547,302.700416270196,537.76734268059,583.96873249713,613.218021088667
crRNA2152:845-867_intron_3_dist5p_822_dist3p_28,149.643515953412,117.823083248804,117.503959058473,123.332813835683,107.00997715916,123.63266554207
crRNA2153:872-894_intron_3_dist5p_849_dist3p_1,93.5271974708822,72.9990841867589,47.2570270126466,85.2447389746636,38.2178489854143,73.1905380009054
crRNA2154:873-895_intron_3_dist5p_850_dist3p_0,102.434549610966,51.22742749948,52.3658947977976,63.4801247683665,33.6317071071646,50.4421275411646
crRNA2156:879-901_intron_3_dist5p_856_dist3p_-6,123.812194747168,92.2093694990639,98.3457048641564,106.102494255698,48.9188467013303,100.884255082329
crRNA2157:882-904_intron_3_dist5p_859_dist3p_-9,82.8383749027814,80.6831983116809,44.7025931200711,136.935697714619,61.1485583766629,83.081151244271
crRNA2158:885-907_intron_3_dist5p_862_dist3p_-12,310.866589688932,245.25130915376,231.176267278082,293.822291785011,214.01995431832,190.888835596956
crRNA2159:888-910_intron_3_dist5p_865_dist3p_-15,215.557921790033,176.734624873206,126.444477682487,125.146531686208,162.043679698157,241.330963138121
crRNA2160:891-913_intron_3_dist5p_868_dist3p_-18,626.186855447907,703.736785274106,532.59946660199,595.806313897383,652.760860670876,682.452313792226
crRNA2161:894-916_intron_3_dist5p_871_dist3p_-21,388.360553307663,369.477820839999,452.134798985862,294.729150710273,412.752769042474,412.438572248346
crRNA2162:2-24_intron_4_dist5p_-21_dist3p_1030,1085.80622587624,968.838722583915,1637.39212514089,1814.62470945002,617.600439604295,540.027483087762
crRNA2163:5-27_intron_4_dist5p_-18_dist3p_1027,610.153621595755,612.167758618785,1699.97575550899,1464.57716429874,256.823945181984,273.969986841227
crRNA2164:8-30_intron_4_dist5p_-15_dist3p_1024,815.022720817688,868.304896116185,698.637669619397,817.986750586665,877.481812705112,854.548984226788
crRNA2165:11-33_intron_4_dist5p_-12_dist3p_1021,814.131985603679,840.129810991471,736.954178008029,669.261886843635,851.49367539503,922.79421560601
crRNA2166:14-36_intron_4_dist5p_-9_dist3p_1018,697.445672568579,572.466502306689,553.034937742594,573.134840765823,843.850105597947,808.06310198297
crRNA2167:17-39_intron_4_dist5p_-6_dist3p_1015,628.859061089932,574.387530837919,630.945171466146,555.904521185838,701.679707372206,573.655568115205
crRNA2168:20-42_intron_4_dist5p_-3_dist3p_1012,649.345971012125,551.975531306897,498.114609052221,495.144973193259,744.48369823587,610.250837115658
crRNA2169:42-64_intron_4_dist5p_19_dist3p_990,629.74979630394,523.160103338439,618.173002003269,583.110288943709,557.980595187049,578.600874736888
crRNA2170:45-67_intron_4_dist5p_22_dist3p_987,375.890260311546,306.724222153136,366.561263584583,380.880748610199,351.604210665811,366.941751328864
crRNA2171:66-88_intron_4_dist5p_43_dist3p_966,519.298629766898,475.77473290142,353.789094121706,427.13055379858,509.061748485718,534.093115141742
crRNA2172:69-91_intron_4_dist5p_46_dist3p_963,1008.31226225751,1015.58375017719,816.141628677869,942.226423347611,1099.14533682051,918.837970308664
crRNA2173:72-94_intron_4_dist5p_49_dist3p_960,631.531266731957,656.351414837087,587.519795292363,616.664069178417,684.863853818624,707.17884690064
crRNA2174:75-97_intron_4_dist5p_52_dist3p_957,1010.98446789954,903.523752522078,832.74544897961,1149.8971172327,998.250215499021,775.424078279863
crRNA2175:78-100_intron_4_dist5p_55_dist3p_954,629.74979630394,644.825243649704,560.69823942032,752.692907967774,643.588576914377,643.878922143101
crRNA2176:81-103_intron_4_dist5p_58_dist3p_951,639.547883658032,641.623529430986,458.520883717301,573.134840765823,649.703432752043,524.202501898377
crRNA2177:84-106_intron_4_dist5p_61_dist3p_948,983.371676265276,888.795867115977,762.498516933784,714.604833106754,958.50365255419,813.997469928989
crRNA2178:89-111_intron_4_dist5p_66_dist3p_943,793.645075681486,918.891980771922,633.499605358722,875.118862878195,889.711524380445,1108.73774458128
crRNA2179:94-116_intron_4_dist5p_71_dist3p_938,641.329354086049,640.983186587243,630.945171466146,520.537023100605,709.323277169289,715.091337495333
crRNA2180:99-121_intron_4_dist5p_76_dist3p_933,587.885241245545,499.46741811993,524.936164924263,522.35074095113,677.220284021541,581.568058709897
crRNA2181:104-126_intron_4_dist5p_81_dist3p_928,553.146567899218,507.151532244852,385.719517778899,477.007794688011,629.830151279627,505.410336735982
crRNA2182:109-131_intron_4_dist5p_86_dist3p_923,199.524687937882,254.856451809913,148.157165769379,209.484411735609,217.077382237153,268.035618895208
crRNA2183:149-171_intron_4_dist5p_126_dist3p_883,545.129950973142,472.573018682703,545.371636064867,520.537023100605,423.45376675839,435.186982708086
crRNA2184:906-928_intron_4_dist5p_883_dist3p_126,318.883206615008,256.1371374974,265.661124827851,285.660561457649,250.709089344318,272.980925516891
crRNA2185:931-953_intron_4_dist5p_908_dist3p_101,129.156606031218,147.919196904748,126.444477682487,137.842556639882,96.308979443244,117.698297596051
crRNA2186:936-958_intron_4_dist5p_913_dist3p_96,319.773941829016,346.425478465233,220.95853170778,341.885814823917,270.582370816733,413.427633572682
crRNA2187:941-963_intron_4_dist5p_918_dist3p_91,394.595699805722,343.223764246516,278.433294290729,377.253312909149,296.570508126815,394.635468410287
crRNA2188:946-968_intron_4_dist5p_923_dist3p_86,235.154096498218,302.882165090675,279.710511237016,280.219407906075,264.467514979067,266.057496246535
crRNA2190:971-993_intron_4_dist5p_948_dist3p_61,75.7124931907142,65.3149700618369,63.8608473143873,81.617303273614,30.5742791883314,63.2999247575398
crRNA2191:974-996_intron_4_dist5p_951_dist3p_58,111.34190175105,110.138969123882,81.7418845624157,143.283710191456,90.1941236055777,91.9827031633001
crRNA2192:977-999_intron_4_dist5p_954_dist3p_55,263.657623346487,192.743195966793,172.424287748846,204.950117109297,180.388247211155,251.221576381486
